item,itemLabel,pop,area
http://www.wikidata.org/entity/Q79314,Tinsman,54,1400000
http://www.wikidata.org/entity/Q79315,Hartman,596,3700000
http://www.wikidata.org/entity/Q79316,Dumas,4706,8400000
http://www.wikidata.org/entity/Q79318,Cammack Village,768,800000
http://www.wikidata.org/entity/Q79319,Samson,2071,9400000
http://www.wikidata.org/entity/Q79320,Parkdale,277,2600000
http://www.wikidata.org/entity/Q79321,Dermott,2889,9400000
http://www.wikidata.org/entity/Q79324,Decatur,1699,11700000
http://www.wikidata.org/entity/Q79325,Little Flock,2585,19683909
http://www.wikidata.org/entity/Q79327,Mountainburg,631,3900000
http://www.wikidata.org/entity/Q79328,Smackover,2005,11000000
http://www.wikidata.org/entity/Q79329,Nashville,4878,11913945
http://www.wikidata.org/entity/Q79330,Cave City,1904,6700000
http://www.wikidata.org/entity/Q79331,Diaz,1318,15440000
http://www.wikidata.org/entity/Q79332,Hampton,1324,7800000
http://www.wikidata.org/entity/Q79335,Rison,1271,6800000
http://www.wikidata.org/entity/Q79336,Charleston,2965,11136948
http://www.wikidata.org/entity/Q79338,Klawock,813,2330989
http://www.wikidata.org/entity/Q79340,Diamond City,782,6941168
http://www.wikidata.org/entity/Q79341,Leachville,1981,4920977
http://www.wikidata.org/entity/Q79344,West Fork,2042,8600000
http://www.wikidata.org/entity/Q79345,Kaltag,190,70965674
http://www.wikidata.org/entity/Q79346,Rainsville,4948,53300000
http://www.wikidata.org/entity/Q79347,Saxman,431,2500000
http://www.wikidata.org/entity/Q79348,London,925,6300000
http://www.wikidata.org/entity/Q79349,Winfield,4717,42100000
http://www.wikidata.org/entity/Q79351,Lake Village,2823,6400000
http://www.wikidata.org/entity/Q79352,Green Forest,2761,5956972
http://www.wikidata.org/entity/Q79355,Greers Ferry,891,18680000
http://www.wikidata.org/entity/Q79357,Mount Ida,1076,4200000
http://www.wikidata.org/entity/Q79358,Oxford,21348,80300000
http://www.wikidata.org/entity/Q79359,Oneonta,5576,39500000
http://www.wikidata.org/entity/Q79360,Thorne Bay,469,78735638
http://www.wikidata.org/entity/Q79361,White Mountain,190,5300000
http://www.wikidata.org/entity/Q79362,Greenville,7228,55800000
http://www.wikidata.org/entity/Q79364,Clanton,8619,57200000
http://www.wikidata.org/entity/Q79365,Delta Junction,958,44806794
http://www.wikidata.org/entity/Q79366,De Witt,3292,6733969
http://www.wikidata.org/entity/Q79367,Angoon,459,100000000
http://www.wikidata.org/entity/Q79369,Strong,651,2900000
http://www.wikidata.org/entity/Q79370,Fayette,4922,22532896
http://www.wikidata.org/entity/Q79371,Adak,316,127.3
http://www.wikidata.org/entity/Q79371,Adak,326,127.3
http://www.wikidata.org/entity/Q79372,Grady,523,4920977
http://www.wikidata.org/entity/Q79373,Joiner,540,800000
http://www.wikidata.org/entity/Q79374,Benton,30681,47800000
http://www.wikidata.org/entity/Q79381,Waldron,3618,13208939
http://www.wikidata.org/entity/Q79382,Rector,1977,3500000
http://www.wikidata.org/entity/Q79383,Dillingham,2329,94100000
http://www.wikidata.org/entity/Q79386,Paragould,23775,80289631
http://www.wikidata.org/entity/Q79387,Camden,2257,11000000
http://www.wikidata.org/entity/Q79389,Gadsden,36860,38.3
http://www.wikidata.org/entity/Q79390,Oppelo,781,6500000
http://www.wikidata.org/entity/Q79391,Demopolis,7540,32300000
http://www.wikidata.org/entity/Q79393,Soldotna,4163,19200000
http://www.wikidata.org/entity/Q79394,Kensett,1791,4661978
http://www.wikidata.org/entity/Q79396,Ashville,2511,50300000
http://www.wikidata.org/entity/Q79398,Weiner,760,3625983
http://www.wikidata.org/entity/Q79401,Blytheville,15620,53612753
http://www.wikidata.org/entity/Q79402,Lowell,7327,23900000
http://www.wikidata.org/entity/Q79403,Forrest City,15435,42475805
http://www.wikidata.org/entity/Q79405,Arab,8050,34000000
http://www.wikidata.org/entity/Q79406,Casas Adobes,66795,58600000
http://www.wikidata.org/entity/Q79410,De Queen,6629,14800000
http://www.wikidata.org/entity/Q79411,Toksook Bay,590,191700000
http://www.wikidata.org/entity/Q79412,Jacksonville,12548,25520000
http://www.wikidata.org/entity/Q79413,Daleville,5295,36500000
http://www.wikidata.org/entity/Q79415,Bono,2131,3700000
http://www.wikidata.org/entity/Q79416,Bald Knob,2897,11913945
http://www.wikidata.org/entity/Q79417,Kingsland,447,2900000
http://www.wikidata.org/entity/Q79418,Berryville,5356,15800000
http://www.wikidata.org/entity/Q79419,Monticello,9778,28580000
http://www.wikidata.org/entity/Q79420,Danville,2392,11200000
http://www.wikidata.org/entity/Q79421,Uniontown,2471,3500000
http://www.wikidata.org/entity/Q79422,Kenai,7100,92000000
http://www.wikidata.org/entity/Q79423,Cabot,25627,49727771
http://www.wikidata.org/entity/Q79424,Russellville,27920,73300000
http://www.wikidata.org/entity/Q79425,Jackson,5228,41000000
http://www.wikidata.org/entity/Q79427,Bryant,16688,23600000
http://www.wikidata.org/entity/Q79430,Seldovia,255,1553992
http://www.wikidata.org/entity/Q79431,Cedarville,1394,23300000
http://www.wikidata.org/entity/Q79432,Bullhead City,39540,154000000
http://www.wikidata.org/entity/Q79433,Wetumpka,5726,27200000
http://www.wikidata.org/entity/Q79434,El Mirage,25531,25122884
http://www.wikidata.org/entity/Q79435,Lake Havasu City,52527,111628487
http://www.wikidata.org/entity/Q79436,Centerton,9515,30800000
http://www.wikidata.org/entity/Q79437,Litchfield Park,5593,8100000
http://www.wikidata.org/entity/Q79438,Texarkana,29919,108350000
http://www.wikidata.org/entity/Q79439,Athens,24000,102100000
http://www.wikidata.org/entity/Q79440,Alma,5419,14400000
http://www.wikidata.org/entity/Q79441,Homer,5364,69437581
http://www.wikidata.org/entity/Q79442,Farmington,5974,12431942
http://www.wikidata.org/entity/Q79443,Vernon,2143,15300000
http://www.wikidata.org/entity/Q79445,Arkansas City,366,1294994
http://www.wikidata.org/entity/Q79446,Camden,12183,42993802
http://www.wikidata.org/entity/Q79449,Avondale,76238,116810000
http://www.wikidata.org/entity/Q79450,Willcox,3757,16300000
http://www.wikidata.org/entity/Q79454,Irondale,12349,23309892
http://www.wikidata.org/entity/Q79456,Slocomb,1980,24604887
http://www.wikidata.org/entity/Q79457,Goodyear,65275,301733614
http://www.wikidata.org/entity/Q79458,Oxford,642,17200000
http://www.wikidata.org/entity/Q79459,Melbourne,1673,16200000
http://www.wikidata.org/entity/Q79461,Daphne,23633,45324791
http://www.wikidata.org/entity/Q79462,Hamilton,6786,93500000
http://www.wikidata.org/entity/Q79463,Cottonwood,11265,27712872
http://www.wikidata.org/entity/Q79465,Yellville,1204,6600000
http://www.wikidata.org/entity/Q79466,Lepanto,2133,3884982
http://www.wikidata.org/entity/Q79467,Marvell,1395,3625983
http://www.wikidata.org/entity/Q10282,Pamplona,201311,23550000
http://www.wikidata.org/entity/Q10305,Zaragoza,661108,973780000
http://www.wikidata.org/entity/Q10313,Donostia/San Sebastián,186064,60.89
http://www.wikidata.org/entity/Q10400,Almería,194515,296216940
http://www.wikidata.org/entity/Q10509,Elche,227659,326100000
http://www.wikidata.org/entity/Q10566,Saskatoon,222189,170800000
http://www.wikidata.org/entity/Q10686,Belfast,336830,114995472
http://www.wikidata.org/entity/Q10690,Cardiff,346100,140300000
http://www.wikidata.org/entity/Q11025,Semarang,1621384,373.78
http://www.wikidata.org/entity/Q11125,Lugo,98268,332000000
http://www.wikidata.org/entity/Q11568,Darwin,127532,112.01
http://www.wikidata.org/entity/Q11568,Darwin,146245,112.01
http://www.wikidata.org/entity/Q11592,Sonoma,10648,7102000
http://www.wikidata.org/entity/Q11910,Gandhinagar,195891,177
http://www.wikidata.org/entity/Q11953,Guadalajara,83633,235510000
http://www.wikidata.org/entity/Q11959,Alicante,330525,201270000
http://www.wikidata.org/entity/Q11974,Las Palmas de Gran Canaria,378998,100550000
http://www.wikidata.org/entity/Q11977,Tychy,129322,81640000
http://www.wikidata.org/entity/Q12191,Nantes,291604,65.19
http://www.wikidata.org/entity/Q12225,Murcia,441003,881860000
http://www.wikidata.org/entity/Q12233,Santander,172656,35
http://www.wikidata.org/entity/Q12246,Huelva,145468,149000000
http://www.wikidata.org/entity/Q12258,Sabadell,208246,37.8
http://www.wikidata.org/entity/Q12273,Gijón,273422,181600000
http://www.wikidata.org/entity/Q12292,Villarreal,50306,55.12
http://www.wikidata.org/entity/Q12303,Jerez de la Frontera,212830,1188230000
http://www.wikidata.org/entity/Q12411,Pontevedra,82549,118310656
http://www.wikidata.org/entity/Q12429,Houghton,7010,12150000
http://www.wikidata.org/entity/Q12435,Hancock,4634,7692264
http://www.wikidata.org/entity/Q12439,Detroit,680250,370
http://www.wikidata.org/entity/Q12443,Marquette,21355,50380000
http://www.wikidata.org/entity/Q12460,Lier,33492,49.7
http://www.wikidata.org/entity/Q12994,Bruges,118053,138
http://www.wikidata.org/entity/Q13329,Piacenza,102181,118460000
http://www.wikidata.org/entity/Q13360,Reggio Emilia,170996,230.66
http://www.wikidata.org/entity/Q13362,Ferrara,132445,404360000
http://www.wikidata.org/entity/Q13364,Ravenna,159162,654
http://www.wikidata.org/entity/Q13367,Forlì,117859,228000000
http://www.wikidata.org/entity/Q13369,Rimini,148214,134000000
http://www.wikidata.org/entity/Q13375,Pisa,89745,185
http://www.wikidata.org/entity/Q13377,Prato,191749,97000000
http://www.wikidata.org/entity/Q13379,Kurgan,325189,393
http://www.wikidata.org/entity/Q13410,Latina,126181,277000000
http://www.wikidata.org/entity/Q13464,Foggia,151975,507000000
http://www.wikidata.org/entity/Q13678,Agrigento,59705,244000000
http://www.wikidata.org/entity/Q13934,Rubí,75167,32.3
http://www.wikidata.org/entity/Q13939,Terrassa,215121,70.2
http://www.wikidata.org/entity/Q13972,Tartu,93687,39
http://www.wikidata.org/entity/Q14032,Caro,4229,7251966
http://www.wikidata.org/entity/Q14314,Santiago de Compostela,95966,220000000
http://www.wikidata.org/entity/Q14318,Vitoria-Gasteiz,244634,276810000
http://www.wikidata.org/entity/Q14325,Logroño,150876,79570000
http://www.wikidata.org/entity/Q14328,Santa Cruz de Tenerife,203585,150560000
http://www.wikidata.org/entity/Q14657,Vyborg,78457,160.847
http://www.wikidata.org/entity/Q14657,Vyborg,79350,160.847
http://www.wikidata.org/entity/Q14882,Schorndorf,38178,56.84
http://www.wikidata.org/entity/Q14891,Suhl,36208,103.02
http://www.wikidata.org/entity/Q14925,Mühlhausen/Thüringen,34552,86340000
http://www.wikidata.org/entity/Q15088,Tarragona,131094,57.9
http://www.wikidata.org/entity/Q15090,Lleida,138144,212.3
http://www.wikidata.org/entity/Q15092,Castelló de la Plana,170990,108780000
http://www.wikidata.org/entity/Q15093,Ciudad Real,74054,285
http://www.wikidata.org/entity/Q15095,Albacete,172426,1125910000
http://www.wikidata.org/entity/Q15098,Cuenca,55102,911060000
http://www.wikidata.org/entity/Q15256,Ivangorod,10502,7.7
http://www.wikidata.org/entity/Q15270,Kingisepp,47705,29
http://www.wikidata.org/entity/Q15339,Shlisselburg,14756,16
http://www.wikidata.org/entity/Q15420,Granollers,60174,14.9
http://www.wikidata.org/entity/Q15468,Badalona,215634,21.2
http://www.wikidata.org/entity/Q15674,Kagoshima,597375,547050000
http://www.wikidata.org/entity/Q15678,Cáceres,95814,1750330000
http://www.wikidata.org/entity/Q15679,Badajoz,149946,1470000000
http://www.wikidata.org/entity/Q15681,Jaén,114658,424300000
http://www.wikidata.org/entity/Q15682,Cádiz,118919,12100000
http://www.wikidata.org/entity/Q15757,Suzdal,9865,15
http://www.wikidata.org/entity/Q15760,Novorossiysk,266977,81.1
http://www.wikidata.org/entity/Q15899,Murska Sobota,11679,14000000
http://www.wikidata.org/entity/Q15979,Kehl,34513,75.07
http://www.wikidata.org/entity/Q16102,Kornwestheim,32680,14.65
http://www.wikidata.org/entity/Q16106,Eisenhüttenstadt,30416,63400000
http://www.wikidata.org/entity/Q16461,Nanaimo,83811,91.3
http://www.wikidata.org/entity/Q16553,San Jose,1000536,466120160
http://www.wikidata.org/entity/Q16554,Denver,649495,401448157
http://www.wikidata.org/entity/Q16555,Houston,2195914,1625.2
http://www.wikidata.org/entity/Q16556,Phoenix,1469471,1341480000
http://www.wikidata.org/entity/Q16557,Dallas,1197816,999.3
http://www.wikidata.org/entity/Q16558,Fort Worth,812238,904423848
http://www.wikidata.org/entity/Q16559,Austin,912791,703958768
http://www.wikidata.org/entity/Q16562,El Paso,649133,663700000
http://www.wikidata.org/entity/Q16563,Memphis,646889,839200000
http://www.wikidata.org/entity/Q16567,Columbus,787033,577852247
http://www.wikidata.org/entity/Q16568,Jacksonville,821784,2265203601
http://www.wikidata.org/entity/Q16868,Laredo,244731,233.125
http://www.wikidata.org/entity/Q17151,Thessaloniki,385406,19307000000
http://www.wikidata.org/entity/Q17175,Marikina,450741,21.52
http://www.wikidata.org/entity/Q17943,Arlington,365438,258221814
http://www.wikidata.org/entity/Q18125,Manchester,511852,115.6
http://www.wikidata.org/entity/Q19520,Podolsk,293765,40.39
http://www.wikidata.org/entity/Q19566,Simferopol,341155,107
http://www.wikidata.org/entity/Q79619,Huntington,635,1812991
http://www.wikidata.org/entity/Q79620,Brewton,5408,29700000
http://www.wikidata.org/entity/Q79621,Coal Hill,1001,7000000
http://www.wikidata.org/entity/Q79622,Marmaduke,1158,3400000
http://www.wikidata.org/entity/Q79623,Kibler,961,11600000
http://www.wikidata.org/entity/Q79625,Elaine,865,1300000
http://www.wikidata.org/entity/Q79626,Manila,3342,8400000
http://www.wikidata.org/entity/Q79627,Lewisville,1285,5700000
http://www.wikidata.org/entity/Q79628,Gentry,3158,11000000
http://www.wikidata.org/entity/Q79629,Wheatley,355,8287961
http://www.wikidata.org/entity/Q79630,Jerome,39,430000
http://www.wikidata.org/entity/Q79631,Waldo,1372,5900000
http://www.wikidata.org/entity/Q79632,Wabbaseka,255,1035995
http://www.wikidata.org/entity/Q79635,Glencoe,5160,44100000
http://www.wikidata.org/entity/Q79638,Fairbanks,31535,84692611
http://www.wikidata.org/entity/Q79642,McRae,661,1300000
http://www.wikidata.org/entity/Q79643,Fairfield Bay,2338,39700000
http://www.wikidata.org/entity/Q79644,Havana,392,1294994
http://www.wikidata.org/entity/Q79645,Crossett,5507,15539928
http://www.wikidata.org/entity/Q79647,Fulton,201,517997
http://www.wikidata.org/entity/Q79648,Eufaula,13137,190364126
http://www.wikidata.org/entity/Q79649,Cooper Landing,289,181100000
http://www.wikidata.org/entity/Q79650,Centre,3489,29900000
http://www.wikidata.org/entity/Q79651,Bearden,1125,3107985
http://www.wikidata.org/entity/Q79652,Harrisburg,2180,5438975
http://www.wikidata.org/entity/Q79653,Fort Payne,14012,144600000
http://www.wikidata.org/entity/Q79654,Bridgeport,2728,8400000
http://www.wikidata.org/entity/Q79656,Madison,987,4661978
http://www.wikidata.org/entity/Q79657,Hamburg,3039,8800000
http://www.wikidata.org/entity/Q79658,Greenbrier,4706,20100000
http://www.wikidata.org/entity/Q79659,Clarkedale,371,30978847
http://www.wikidata.org/entity/Q79660,Glenwood,1751,15539928
http://www.wikidata.org/entity/Q79661,Warren,6003,18740000
http://www.wikidata.org/entity/Q79662,Gurdon,2212,6600000
http://www.wikidata.org/entity/Q79663,Alexander City,14876,101009536
http://www.wikidata.org/entity/Q79664,Sulligent,1927,20460906
http://www.wikidata.org/entity/Q79665,Mitchellville,360,400000
http://www.wikidata.org/entity/Q79666,Aliceville,2422,11654946
http://www.wikidata.org/entity/Q79667,Plumerville,826,2950000
http://www.wikidata.org/entity/Q79668,Humphrey,557,3625983
http://www.wikidata.org/entity/Q79669,Gulf Shores,5044,72500000
http://www.wikidata.org/entity/Q79670,Elkins,2223,6800000
http://www.wikidata.org/entity/Q79671,Heflin,3002,42216806
http://www.wikidata.org/entity/Q79672,Benson,5105,107400000
http://www.wikidata.org/entity/Q79673,Millbrook,14640,33928844
http://www.wikidata.org/entity/Q79674,Ratcliff,191,4920977
http://www.wikidata.org/entity/Q79675,Albertville,21556,67598689
http://www.wikidata.org/entity/Q79677,Gambell,681,78735638
http://www.wikidata.org/entity/Q79678,Hughes,1867,5700000
http://www.wikidata.org/entity/Q79679,Gardendale,13735,46500000
http://www.wikidata.org/entity/Q79680,Hydaburg,406,776996
http://www.wikidata.org/entity/Q79681,Sherwood,29523,54000000
http://www.wikidata.org/entity/Q79682,Redfield,1297,7000000
http://www.wikidata.org/entity/Q79683,Atmore,10194,56800000
http://www.wikidata.org/entity/Q79684,Guin,2389,32374851
http://www.wikidata.org/entity/Q79687,Batesville,10248,28774767
http://www.wikidata.org/entity/Q79688,Jacksonville,28364,73100000
http://www.wikidata.org/entity/Q79690,Junction City,721,2900000
http://www.wikidata.org/entity/Q79691,Trussville,20368,57756734
http://www.wikidata.org/entity/Q79694,Malvern,9021,19424910
http://www.wikidata.org/entity/Q79695,Vestavia Hills,34018,50271669
http://www.wikidata.org/entity/Q79696,Van Buren,22791,42700000
http://www.wikidata.org/entity/Q79699,Quitman,762,5100000
http://www.wikidata.org/entity/Q79701,Stamps,2131,8287961
http://www.wikidata.org/entity/Q79704,Clio,1399,26100000
http://www.wikidata.org/entity/Q79706,Marion,3686,27712872
http://www.wikidata.org/entity/Q79707,Hokes Bluff,4286,31400000
http://www.wikidata.org/entity/Q79709,Searcy,22858,38331824
http://www.wikidata.org/entity/Q79710,Rainbow City,9602,66300000
http://www.wikidata.org/entity/Q79711,Bayou La Batre,2558,10800000
http://www.wikidata.org/entity/Q79712,Humnoke,280,900000
http://www.wikidata.org/entity/Q79713,Opp,6659,63700000
http://www.wikidata.org/entity/Q79714,Atqasuk,233,109815495
http://www.wikidata.org/entity/Q79716,Whittier,222,51022765
http://www.wikidata.org/entity/Q79717,Kaktovik,239,2600000
http://www.wikidata.org/entity/Q79718,Tuskegee,11590,40700000
http://www.wikidata.org/entity/Q79720,Bisbee,5575,13400000
http://www.wikidata.org/entity/Q79723,Shishmaref,563,18906913
http://www.wikidata.org/entity/Q79724,Springdale,69797,108900000
http://www.wikidata.org/entity/Q79727,Winslow,9655,31900000
http://www.wikidata.org/entity/Q79728,Auburn,60258,153068297
http://www.wikidata.org/entity/Q79733,Kingman,28068,77700000
http://www.wikidata.org/entity/Q79743,Florence,39319,64800000
http://www.wikidata.org/entity/Q79750,Decatur,55816,168090228
http://www.wikidata.org/entity/Q79755,Anaktuvuk Pass,324,12700000
http://www.wikidata.org/entity/Q79766,Jasper,14052,69670680
http://www.wikidata.org/entity/Q79767,Safford,9566,22273897
http://www.wikidata.org/entity/Q79770,Brent,4947,22800000
http://www.wikidata.org/entity/Q79771,Union Springs,3670,17300000
http://www.wikidata.org/entity/Q79775,Bay Minette,8044,22400000
http://www.wikidata.org/entity/Q79783,Nogales,20837,53900000
http://www.wikidata.org/entity/Q79807,Ruby,166,19683909
http://www.wikidata.org/entity/Q79814,Mountain Brook,20359,31700000
http://www.wikidata.org/entity/Q79816,St. Johns,3480,67600000
